osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,geometry,service,ref,access,tunnel,bridge,junction
720909583,,footway,,,False,False,77.04599999999999,,"LINESTRING (7.3908874 51.4924137, 7.3908496 51.4924656, 7.3905183 51.492939, 7.3904682 51.4930096, 7.3904226 51.493041)",,,,,,
720909583,,footway,,,False,True,48.998000000000005,,"LINESTRING (7.3908874 51.4924137, 7.3910937 51.4921308, 7.3912342 51.4920347)",,,,,,
720909584,,footway,,,False,False,6.577,,"LINESTRING (7.3954829 51.4930668, 7.3954868 51.4931259)",,,,,,
720909584,,footway,,,False,True,6.306,,"LINESTRING (7.3954829 51.4930668, 7.395485 51.4930101)",,,,,,
1152240535,Sebrathweg,residential,50,,False,True,5.562,,"LINESTRING (7.3954829 51.4930668, 7.3954036 51.4930588)",,,,,,
"[1152240534, 1152240535]",Sebrathweg,residential,50,,False,False,96.689,,"LINESTRING (7.3954829 51.4930668, 7.3961546 51.4931414, 7.396858 51.4932188)",,,,,,
1152513296,,footway,,,False,True,9.657,,"LINESTRING (7.3952064 51.4939227, 7.3950682 51.4939109)",,,,,,
53282480,,footway,,,False,False,7.267,,"LINESTRING (7.3952064 51.4939227, 7.3952166 51.4939398, 7.395236 51.4939539, 7.3952527 51.4939622, 7.3952747 51.4939689)",,,,,,
720909585,,footway,,,False,True,84.72200000000001,,"LINESTRING (7.3952064 51.4939227, 7.3952335 51.493783, 7.395286 51.4936129, 7.3953181 51.4934676, 7.3953906 51.4932789, 7.3954451 51.4931771)",,,,,,
720909584,,footway,,,False,True,6.577,,"LINESTRING (7.3954868 51.4931259, 7.3954829 51.4930668)",,,,,,
"[720909585, 1152240533]",,footway,,,False,False,6.507,,"LINESTRING (7.3954868 51.4931259, 7.3954751 51.4931332, 7.3954637 51.4931424, 7.3954451 51.4931771)",,,,,,
1152240533,,footway,,,False,True,251.09999999999994,,"LINESTRING (7.3954868 51.4931259, 7.3955033 51.4931205, 7.3955163 51.4931171, 7.395533 51.493114, 7.3955773 51.4931128, 7.3958732 51.493146, 7.3967748 51.493249, 7.3969382 51.4932683, 7.3970324 51.4932864, 7.3971053 51.4933028, 7.3971829 51.4933241, 7.3972848 51.4933656, 7.3978008 51.4935883, 7.3982079 51.4937524, 7.3982167 51.4937571, 7.3982208 51.4937625, 7.3982232 51.493769, 7.3982232 51.4937751, 7.3982216 51.4937803, 7.3981942 51.4938125, 7.3982961 51.4938461, 7.3983186 51.4938221, 7.3983339 51.4938157, 7.3983528 51.4938128, 7.3983667 51.4938139, 7.3983809 51.4938162, 7.3986658 51.4939043)",,,,,,
23107215,Sebrathweg,residential,50,,False,False,5.392,,"LINESTRING (7.3953297 51.4930435, 7.3954036 51.4930588)",,,,,,
1152513298,,footway,,,False,False,8.967,,"LINESTRING (7.3953297 51.4930435, 7.3952624 51.4931124)",,,,,,
1152513298,,footway,,,False,True,6.4,,"LINESTRING (7.3953297 51.4930435, 7.3953766 51.4929939)",,,,,,
23107215,Sebrathweg,residential,50,,False,True,30.591,,"LINESTRING (7.3953297 51.4930435, 7.39508 51.492992, 7.3949182 51.4929446)",,,,,,
720909586,,footway,,,False,False,18.909,,"LINESTRING (7.3952363 51.4932329, 7.3951641 51.4933969)",,,,,,
720909586,,footway,,,False,True,10.05,,"LINESTRING (7.3952363 51.4932329, 7.3952789 51.4931465)",,,,,,
1149596906,,path,,,False,True,16.773,,"LINESTRING (7.3952363 51.4932329, 7.3950306 51.4933126)",,,,,,
720909586,,footway,,,False,False,12.68,,"LINESTRING (7.3950573 51.4936483, 7.3950264 51.4937607)",,,,,,
1149596910,,service,,,False,False,6.747,,"LINESTRING (7.3950573 51.4936483, 7.3951397 51.4936807)",,,,,,
1149596910,,service,,,False,True,8.876,,"LINESTRING (7.3950573 51.4936483, 7.3949472 51.4936074)",,,,,,
720909586,,footway,,,False,True,28.945999999999998,,"LINESTRING (7.3950573 51.4936483, 7.3950909 51.4935465, 7.3951641 51.4933969)",,,,,,
720909587,,footway,,,False,False,3.332,,"LINESTRING (7.3954382 51.4930031, 7.395485 51.4930101)",,,,,,
720909587,,footway,,,False,True,4.386,,"LINESTRING (7.3954382 51.4930031, 7.3953766 51.4929939)",,,,,,
1152293194,,service,,,False,False,5.867,,"LINESTRING (7.3954382 51.4930031, 7.3954688 51.4929539)",,,,,,
1152293194,,service,,,False,True,6.641,,"LINESTRING (7.3954382 51.4930031, 7.3954036 51.4930588)",,,,,,
58887943,,footway,,,False,True,8.864,,"LINESTRING (7.3972687 51.4932529, 7.3973036 51.4933296)",,,,,,
58887943,,footway,,,False,False,36.376000000000005,,"LINESTRING (7.3972687 51.4932529, 7.3972208 51.4932209, 7.3970319 51.4930842, 7.3968826 51.4930397)",,,,,,
720909588,,footway,,,False,False,110.246,,"LINESTRING (7.3972687 51.4932529, 7.3978978 51.4935222, 7.3982707 51.4936765, 7.3983996 51.4937247, 7.3985757 51.4937743, 7.3986078 51.4937865)",,,,,,
61304879,,service,,,False,False,23.33,,"LINESTRING (7.3986078 51.4937865, 7.3987587 51.4935989)",driveway,,,,,
61304879,,service,,,False,True,6.105,,"LINESTRING (7.3986078 51.4937865, 7.3985721 51.4938367)",driveway,,,,,
720909588,,footway,,,False,False,9.549,,"LINESTRING (7.3986078 51.4937865, 7.3986717 51.4938626)",,,,,,
720909588,,footway,,,False,True,110.246,,"LINESTRING (7.3986078 51.4937865, 7.3985757 51.4937743, 7.3983996 51.4937247, 7.3982707 51.4936765, 7.3978978 51.4935222, 7.3972687 51.4932529)",,,,,,
11549097,,path,,,False,False,59.604,,"LINESTRING (7.4014994 51.4875706, 7.4014989 51.4876167, 7.4015134 51.4878017, 7.4015104 51.4881064)",,,,,,
89417812,Auf der Linnert,service,,,False,False,15.64,,"LINESTRING (7.3849228 51.4885812, 7.3847024 51.4885504)",,,no,,,
89417812,Auf der Linnert,service,,,False,True,10.457,,"LINESTRING (7.3849228 51.4885812, 7.385071 51.4885993)",,,no,,,
"[1140039512, 1140039513]",,footway,,,False,False,17.56,,"LINESTRING (7.3849228 51.4885812, 7.3849315 51.4885211, 7.3849322 51.4885082, 7.3849453 51.4885034, 7.3849633 51.488496, 7.384982 51.4884826, 7.3850005 51.4884401)",,,,,,
"[1140039513, 1140039514]",,footway,,,False,True,7.904,,"LINESTRING (7.3849228 51.4885812, 7.3849142 51.4886402, 7.3849125 51.488652)",,,,,,
30386683,Ewald-Görshop-Straße,residential,30,,False,False,17.059,,"LINESTRING (7.3850931 51.4884465, 7.385071 51.4885993)",,,,,,
30386683,Ewald-Görshop-Straße,residential,30,,False,True,2.61,,"LINESTRING (7.3850931 51.4884465, 7.3850988 51.4884233)",,,,,,
"[1140039509, 1140039511]",,footway,,,False,False,6.451,,"LINESTRING (7.3850931 51.4884465, 7.3850244 51.4884417, 7.3850005 51.4884401)",,,,,,
"[1140039509, 1140039510]",,footway,,,False,True,4.062,,"LINESTRING (7.3850931 51.4884465, 7.3851394 51.4884497, 7.3851514 51.4884506)",,,,,,
5014169,Auf der Linnert,residential,30,,False,False,49.71,2,"LINESTRING (7.3844458 51.4882285, 7.384505 51.4882308, 7.3846263 51.4882232, 7.3847701 51.488206, 7.3849142 51.488186, 7.3850017 51.4881823, 7.3850753 51.4881844, 7.3851562 51.4881893)",,,,,,
5014169,Auf der Linnert,residential,30,,False,True,20.195,2,"LINESTRING (7.3844458 51.4882285, 7.3843954 51.4882215, 7.3843426 51.4882122, 7.3842885 51.488197, 7.3841805 51.4881568)",,,,,,
1076836796,,service,,,False,False,44.415,,"LINESTRING (7.3844458 51.4882285, 7.3844281 51.4883294, 7.3848924 51.4884014)",parking_aisle,,,,,
758035121,,service,,,False,True,7.072,,"LINESTRING (7.3802603 51.4928388, 7.3803619 51.4928322)",,,,,,
758035121,,service,,,False,False,122.83600000000001,,"LINESTRING (7.3802603 51.4928388, 7.3798942 51.4928626, 7.3797061 51.4928785, 7.379644 51.4929035, 7.3795965 51.4929467, 7.3796065 51.4931324, 7.3795283 51.4931727, 7.3795346 51.4935826)",,,,,,
"[858533624, 758035122]",,"['footway', 'service']",,,False,"[False, True]",97.38499999999999,,"LINESTRING (7.3802603 51.4928388, 7.380272 51.4931847, 7.380245 51.4932323, 7.3802225 51.4932715, 7.380227 51.4934438, 7.3801242 51.4934454, 7.3801264 51.4935016, 7.3800244 51.4935032, 7.3799883 51.493534, 7.3799885 51.4935775)",parking_aisle,,,,,
766737844,,path,,,False,False,2.543,,"LINESTRING (7.3787645 51.4876932, 7.3787381 51.4877091)",,,,,,
766737844,,path,,,False,True,10.787,,"LINESTRING (7.3787645 51.4876932, 7.378907 51.487654)",,,,,,
766737846,,cycleway,,,True,False,9.809,,"LINESTRING (7.3787645 51.4876932, 7.3787152 51.4876962, 7.3786239 51.4877039)",,,,,,
5010740,Borussiastraße,residential,30,,False,False,4.346,,"LINESTRING (7.3788325 51.487616, 7.3788945 51.4876099)",,,,,,
5010740,Borussiastraße,residential,30,,False,True,11.24,,"LINESTRING (7.3788325 51.487616, 7.3786724 51.4876327)",,,,,,
766737842,,cycleway,,,True,False,9.791,,"LINESTRING (7.3788325 51.487616, 7.3787645 51.4876932)",,,,,,
5010740,Borussiastraße,residential,30,,False,False,10.401,,"LINESTRING (7.3791627 51.4875825, 7.379311 51.4875676)",,,,,,
5010740,Borussiastraße,residential,30,,False,True,18.818,,"LINESTRING (7.3791627 51.4875825, 7.3788945 51.4876099)",,,,,,
368617272,Borussiastraße,secondary,50,,False,False,8.6,3,"LINESTRING (7.3786239 51.4877039, 7.3786724 51.4876327)",,,,,,
368617272,Borussiastraße,secondary,50,,False,True,2.402,3,"LINESTRING (7.3786239 51.4877039, 7.3786116 51.4877241)",,,,,,
766737846,,cycleway,,,True,False,9.266,,"LINESTRING (7.3786239 51.4877039, 7.3785344 51.4877118, 7.378491 51.4877107)",,,,,,
368617272,Borussiastraße,secondary,50,,False,False,2.402,3,"LINESTRING (7.3786116 51.4877241, 7.3786239 51.4877039)",,,,,,
766737847,,footway,,,False,False,9.494,,"LINESTRING (7.3786116 51.4877241, 7.3784767 51.4877394)",,,,,,
766737847,,footway,,,False,True,8.916,,"LINESTRING (7.3786116 51.4877241, 7.3787381 51.4877091)",,,,,,
368617272,Borussiastraße,secondary,50,,False,True,21.286,3,"LINESTRING (7.3786116 51.4877241, 7.3785816 51.4877731, 7.3784981 51.487902)",,,,,,
368616423,,footway,,,False,True,5.341,,"LINESTRING (7.3784767 51.4877394, 7.3784146 51.4877679)",,,,,,
766737847,,footway,,,False,True,9.494,,"LINESTRING (7.3784767 51.4877394, 7.3786116 51.4877241)",,,,,,
766737849,,cycleway,,,True,False,3.341,,"LINESTRING (7.3784767 51.4877394, 7.378491 51.4877107)",,,,,,
766737851,,footway,,,False,False,3.139,,"LINESTRING (7.3784767 51.4877394, 7.3784746 51.4877112)",,,,,,
74436703,,path,,,False,False,8.676,,"LINESTRING (7.3784493 51.487623, 7.3785721 51.4876075)",,,,,,
74436703,,path,,,False,True,39.597,,"LINESTRING (7.3784493 51.487623, 7.3778869 51.4876876)",,,,,,
766737851,,footway,,,False,True,4.578,,"LINESTRING (7.3784493 51.487623, 7.378462 51.4876634)",,,,,,
766737851,,footway,,,False,False,4.578,,"LINESTRING (7.378462 51.4876634, 7.3784493 51.487623)",,,,,,
766737851,,footway,,,False,True,5.386,,"LINESTRING (7.378462 51.4876634, 7.3784746 51.4877112)",,,,,,
766737853,Kleybredde,residential,30,,False,False,5.367,1,"LINESTRING (7.378462 51.4876634, 7.378538 51.4876539)",,,,,,
766737853,Kleybredde,residential,30,,False,True,19.637,1,"LINESTRING (7.378462 51.4876634, 7.3784345 51.4876671, 7.3781855 51.4877027)",,,,,,
766737851,,footway,,,False,False,5.386,,"LINESTRING (7.3784746 51.4877112, 7.378462 51.4876634)",,,,,,
766737851,,footway,,,False,True,3.139,,"LINESTRING (7.3784746 51.4877112, 7.3784767 51.4877394)",,,,,,
766737852,,cycleway,,,True,False,8.335,,"LINESTRING (7.3784746 51.4877112, 7.378357 51.4877272)",,,,,,
30386685,Ewald-Görshop-Straße,residential,30,,False,False,27.622,,"LINESTRING (7.3851277 51.4908532, 7.3851441 51.4911014)",,,,,,
767757580,,service,,,False,False,56.933,,"LINESTRING (7.3851277 51.4908532, 7.3859496 51.4908369)",,,,,,
30386685,Ewald-Görshop-Straße,residential,30,,False,True,80.892,,"LINESTRING (7.3851277 51.4908532, 7.3851209 51.4906031, 7.3851051 51.4903809, 7.3850412 51.4901291)",,,,,,
767757580,,service,,,False,True,56.933,,"LINESTRING (7.3859496 51.4908369, 7.3851277 51.4908532)",,,,,,
239925131,,service,,,False,True,51.378,,"LINESTRING (7.3968924 51.4948144, 7.3968597 51.4943528)",,,,,,
908714983,,service,,,False,False,29.983,,"LINESTRING (7.3968924 51.4948144, 7.3973251 51.4948028)",parking_aisle,,,,,
908714983,,service,,,False,True,41.644,,"LINESTRING (7.3968924 51.4948144, 7.3962914 51.4948304)",parking_aisle,,,,,
30021516,Am Schultenhof,residential,30,,False,False,35.567,,"LINESTRING (7.3829212 51.49096, 7.3834214 51.4910329)",,,,,,
30021516,Am Schultenhof,residential,30,,False,True,33.281,,"LINESTRING (7.3829212 51.49096, 7.3828024 51.4909427, 7.3826537 51.4909289, 7.3825944 51.4909233, 7.382535 51.4909272, 7.3824953 51.4909358, 7.3824553 51.4909507)",,,,,,
780167216,,service,,,False,False,63.526999999999994,,"LINESTRING (7.3829212 51.49096, 7.3829021 51.4910518, 7.3828898 51.4911342, 7.3828805 51.4911859, 7.382939 51.4912587, 7.383019 51.4913698, 7.3830775 51.4915058)",,,,,,
780167216,,service,,,False,True,63.526999999999994,,"LINESTRING (7.3830775 51.4915058, 7.383019 51.4913698, 7.382939 51.4912587, 7.3828805 51.4911859, 7.3828898 51.4911342, 7.3829021 51.4910518, 7.3829212 51.49096)",,,,,,
75378627,,service,,,True,False,12.096,,"LINESTRING (7.372674 51.4956363, 7.3727776 51.4955487)",,,,,,
385478674,,footway,,,False,True,13.206,,"LINESTRING (7.372674 51.4956363, 7.372812 51.4957183)",,,,,,
75378627,,service,,,True,False,5.258,,"LINESTRING (7.3721399 51.4960401, 7.3721878 51.4960034)",,,,,,
802552816,,footway,,,False,False,12.699,,"LINESTRING (7.3721399 51.4960401, 7.3722815 51.4961127)",,,,,,
52789221,,service,,,True,False,34.065,2,"LINESTRING (7.3722815 51.4961127, 7.3725972 51.4958777)",,,,,,
802552816,,footway,,,False,True,12.699,,"LINESTRING (7.3722815 51.4961127, 7.3721399 51.4960401)",,,,,,
53213707,Wandweg,residential,30,,False,False,31.671,,"LINESTRING (7.3783482 51.4907875, 7.3784065 51.49107)",,,,,,
53213707,Wandweg,residential,30,,False,True,36.406,,"LINESTRING (7.3783482 51.4907875, 7.3782873 51.4904623)",,,,,,
802565072,Winkelmannweg,service,,,False,False,72.545,,"LINESTRING (7.3783482 51.4907875, 7.379384 51.490689)",,,,,,
802565072,Winkelmannweg,service,,,False,True,72.545,,"LINESTRING (7.379384 51.490689, 7.3783482 51.4907875)",,,,,,
57768780,Overhoffstraße,residential,30,,False,False,27.471,,"LINESTRING (7.3800035 51.4890411, 7.3800558 51.489286)",,,,,,
57768780,Overhoffstraße,residential,30,,False,True,23.594,,"LINESTRING (7.3800035 51.4890411, 7.379957 51.4888309)",,,,,,
802565073,,service,,,False,False,24.287,,"LINESTRING (7.3800035 51.4890411, 7.3796563 51.4890722)",,,,,,
802565073,,service,,,False,True,24.287,,"LINESTRING (7.3796563 51.4890722, 7.3800035 51.4890411)",,,,,,
802565074,,service,,,False,True,32.603,,"LINESTRING (7.3824975 51.4906614, 7.3824381 51.4908809, 7.3824553 51.4909507)",driveway,,,,,
53621675,,service,,,False,False,3.925,,"LINESTRING (7.3999515 51.4900283, 7.3999522 51.4900636)",parking_aisle,,permissive,,,
53621675,,service,,,False,True,11.51,,"LINESTRING (7.3999515 51.4900283, 7.3999493 51.4899248)",parking_aisle,,permissive,,,
849474185,,service,,,False,False,43.948,,"LINESTRING (7.3999515 51.4900283, 7.4005862 51.4900232)",parking_aisle,,,,,
849474185,,service,,,False,True,16.805,,"LINESTRING (7.4008289 51.4900213, 7.4005862 51.4900232)",parking_aisle,,,,,
53621675,,service,,,False,False,3.937,,"LINESTRING (7.3999486 51.4898894, 7.3999493 51.4899248)",parking_aisle,,permissive,,,
53621675,,service,,,False,True,13.066,,"LINESTRING (7.3999486 51.4898894, 7.3999462 51.4897719)",parking_aisle,,permissive,,,
849474186,,service,,,False,True,43.935,,"LINESTRING (7.3999486 51.4898894, 7.4005831 51.4898838)",parking_aisle,,,,,
849474186,,service,,,False,False,43.935,,"LINESTRING (7.4005831 51.4898838, 7.3999486 51.4898894)",parking_aisle,,,,,
849474186,,service,,,False,True,15.502,,"LINESTRING (7.4005831 51.4898838, 7.4005862 51.4900232)",parking_aisle,,,,,
"[1012185328, 998137837, 998137838, 998137839]",,"['footway', 'steps', 'service']",,,False,False,73.961,,"LINESTRING (7.4005831 51.4898838, 7.4006252 51.4898738, 7.4007093 51.4898733, 7.4007093 51.4898347, 7.4007093 51.4898209, 7.400709 51.4898074, 7.4007991 51.4898065, 7.4008023 51.4897668, 7.4008944 51.489751, 7.4008946 51.489607, 7.4006414 51.4896071, 7.4006088 51.4896655)",driveway,,,,,
849474185,,service,,,False,False,16.805,,"LINESTRING (7.4005862 51.4900232, 7.4008289 51.4900213)",parking_aisle,,,,,
849474185,,service,,,False,True,43.948,,"LINESTRING (7.4005862 51.4900232, 7.3999515 51.4900283)",parking_aisle,,,,,
849474186,,service,,,False,False,15.502,,"LINESTRING (7.4005862 51.4900232, 7.4005831 51.4898838)",parking_aisle,,,,,
1082948297,,path,,,False,True,87.656,,"LINESTRING (7.390672 51.4914417, 7.3903179 51.4913086, 7.3898631 51.4911505, 7.3895741 51.4910493)",,,,,,
1082948298,,footway,,,False,False,33.723,,"LINESTRING (7.3908646 51.4915085, 7.3910313 51.4915673, 7.3911622 51.4916367, 7.3912329 51.4916998)",,,,,,
694728277,,service,,,False,True,18.22,,"LINESTRING (7.3933337 51.4946492, 7.3935968 51.4946534)",driveway,,,,,
"[694728277, 694728278]",,service,,,False,False,70.449,,"LINESTRING (7.3933337 51.4946492, 7.3931592 51.4946464, 7.3931551 51.4947499, 7.3930624 51.4947485, 7.3924785 51.4947398)","['driveway', 'parking_aisle']",,,,,
858505881,,service,,,False,False,23.36,,"LINESTRING (7.3933337 51.4946492, 7.3933326 51.4946742, 7.3933323 51.4946821, 7.3933246 51.4948592)",parking_aisle,,,,,
858505881,,service,,,False,True,23.36,,"LINESTRING (7.3933246 51.4948592, 7.3933323 51.4946821, 7.3933326 51.4946742, 7.3933337 51.4946492)",parking_aisle,,,,,
694728277,,service,,,False,False,14.792,,"LINESTRING (7.3938104 51.4946569, 7.3935968 51.4946534)",driveway,,,,,
694728277,,service,,,False,True,59.572,,"LINESTRING (7.3938104 51.4946569, 7.3945185 51.4946688, 7.3946706 51.494671)",driveway,,,,,
858505884,,service,,,False,False,23.657000000000004,,"LINESTRING (7.3938104 51.4946569, 7.3938092 51.4946894, 7.3938027 51.4948696)",parking_aisle,,,,,
858505884,,service,,,False,True,23.657000000000004,,"LINESTRING (7.3938027 51.4948696, 7.3938092 51.4946894, 7.3938104 51.4946569)",parking_aisle,,,,,
694728277,,service,,,False,False,18.22,,"LINESTRING (7.3935968 51.4946534, 7.3933337 51.4946492)",driveway,,,,,
694728277,,service,,,False,True,14.792,,"LINESTRING (7.3935968 51.4946534, 7.3938104 51.4946569)",driveway,,,,,
858505885,,service,,,False,False,23.636,,"LINESTRING (7.3935968 51.4946534, 7.3935955 51.4946861, 7.3935883 51.4948659)",parking_aisle,,,,,
858505885,,service,,,False,True,23.636,,"LINESTRING (7.3935883 51.4948659, 7.3935955 51.4946861, 7.3935968 51.4946534)",parking_aisle,,,,,
24645213,Ernst-Abbe-Straße,residential,50,,False,True,29.599,,"LINESTRING (7.3948577 51.4949396, 7.3948884 51.4946741)",,,,,,
858505892,,footway,,,False,False,13.827,,"LINESTRING (7.3948577 51.4949396, 7.394658 51.4949376)",,,,,,
24645213,Ernst-Abbe-Straße,residential,50,,False,False,125.57,,"LINESTRING (7.3948577 51.4949396, 7.3948466 51.4950361, 7.3948922 51.4953946, 7.3949404 51.4956465, 7.3950707 51.4960578)",,,,,,
858505892,,footway,,,False,True,10.503,,"LINESTRING (7.3945063 51.494936, 7.394658 51.4949376)",,,,,,
858505892,,footway,,,False,False,10.503,,"LINESTRING (7.394658 51.4949376, 7.3945063 51.494936)",,,,,,
858505892,,footway,,,False,True,13.827,,"LINESTRING (7.394658 51.4949376, 7.3948577 51.4949396)",,,,,,
908714993,,service,,,False,False,50.237,,"LINESTRING (7.394658 51.4949376, 7.3946367 51.4953892)",parking_aisle,,,,,
908714993,,service,,,False,True,29.657,,"LINESTRING (7.394658 51.4949376, 7.3946706 51.494671)",parking_aisle,,,,,
58887918,,service,,,False,True,10.438,,"LINESTRING (7.3960493 51.4927304, 7.3959798 51.4928137)",parking_aisle,,,,,
"[1152293195, 58887915, 58887918, 966551089, 58887930]",,"['track', 'service']",,,False,"[False, True]",207.645,,"LINESTRING (7.3960493 51.4927304, 7.3960875 51.4926831, 7.3960993 51.4926688, 7.3961306 51.4926292, 7.3961057 51.4925869, 7.395735 51.4924654, 7.3955455 51.4924048, 7.3950056 51.4922321, 7.3948198 51.4921814, 7.3945562 51.4921061, 7.3943308 51.4924409, 7.3943662 51.4925391, 7.3943653 51.4925677, 7.394361 51.4927063)","['parking_aisle', 'emergency_access']",,,,,
"[72882064, 377169347]",,"['footway', 'service']",,,False,"[False, True]",45.894,,"LINESTRING (7.3960493 51.4927304, 7.3956348 51.4925989, 7.3956862 51.4926488, 7.3956408 51.492706)",parking_aisle,,,,,
1002271650,,service,,,False,False,17.393,,"LINESTRING (7.3798679 51.4960596, 7.3798637 51.4959032)",,,,,,
1002271650,,service,,,False,True,34.842,,"LINESTRING (7.3798679 51.4960596, 7.3798764 51.4963729)",,,,,,
858533605,,service,,,False,True,62.281,,"LINESTRING (7.3798679 51.4960596, 7.3805147 51.4960556, 7.3805121 51.4958982)",,,,,,
57815166,,service,,,False,False,41.913,,"LINESTRING (7.3798431 51.4949708, 7.3804485 51.494967)",,,,,,
1002271650,,service,,,False,True,16.102,,"LINESTRING (7.3798431 51.4949708, 7.3798455 51.4951156)",,,,,,
57815166,,service,,,False,True,122.74100000000001,,"LINESTRING (7.3798431 51.4949708, 7.3791302 51.4949727, 7.3789752 51.4948695, 7.3789735 51.4944183, 7.3789722 51.4943508)",,,,,,
858533605,,service,,,False,False,17.825,,"LINESTRING (7.3804989 51.4951119, 7.3805015 51.4952722)",,,,,,
